,period,TOA,GHI,BHI,DHI,BNI,start,end,DNI,cos_zenith,zenith_rad,zenith_deg,day_of_year,I0n,Kt,Kd,Kn,G0h,k_test,individual_limit_test,night_time_test
5037,2024-10-27T21:00:00.0/2024-10-27T22:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-27 21:00:00,2024-10-27 22:00:00,0.0,,,,301,1387.3934291915903,,,0.0,,Failed,Passed,Failed
5038,2024-10-27T22:00:00.0/2024-10-27T23:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-27 22:00:00,2024-10-27 23:00:00,0.0,,,,301,1387.3934291915903,,,0.0,,Failed,Passed,Failed
5039,2024-10-27T23:00:00.0/2024-10-28T00:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-27 23:00:00,2024-10-28 00:00:00,0.0,,,,301,1387.3934291915903,,,0.0,,Failed,Passed,Failed
5040,2024-10-28T00:00:00.0/2024-10-28T01:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-28 00:00:00,2024-10-28 01:00:00,0.0,,,,302,1388.0830416452145,,,0.0,,Failed,Passed,Failed
5041,2024-10-28T01:00:00.0/2024-10-28T02:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-28 01:00:00,2024-10-28 02:00:00,0.0,,,,302,1388.0830416452145,,,0.0,,Failed,Passed,Failed
5042,2024-10-28T02:00:00.0/2024-10-28T03:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-28 02:00:00,2024-10-28 03:00:00,0.0,,,,302,1388.0830416452145,,,0.0,,Failed,Passed,Failed
5043,2024-10-28T03:00:00.0/2024-10-28T04:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-28 03:00:00,2024-10-28 04:00:00,0.0,,,,302,1388.0830416452145,,,0.0,,Failed,Passed,Failed
5044,2024-10-28T04:00:00.0/2024-10-28T05:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-28 04:00:00,2024-10-28 05:00:00,0.0,,,,302,1388.0830416452145,,,0.0,,Failed,Passed,Failed
5045,2024-10-28T05:00:00.0/2024-10-28T06:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-28 05:00:00,2024-10-28 06:00:00,0.0,,,,302,1388.0830416452145,,,0.0,,Failed,Passed,Failed
5046,2024-10-28T06:00:00.0/2024-10-28T07:00:00.0,41.9199,11.7592,0.9814,10.7778,11.4625,2024-10-28 06:00:00,2024-10-28 07:00:00,11.4625,0.08561832061068708,1.4850730554730016,85.08841834720057,302,1388.0830416452145,0.0989454034079054,0.9165419416286822,0.008257791253190561,118.84533889383768,Passed,Passed,Passed
5047,2024-10-28T07:00:00.0/2024-10-28T08:00:00.0,305.2137,133.9125,38.1924,95.7201,157.2902,2024-10-28 07:00:00,2024-10-28 08:00:00,157.2902,0.24281487339961416,1.3255298106822424,75.94726377086751,302,1388.0830416452145,0.39731081228827214,0.7147958555026603,0.11331469031821974,337.0472080252341,Passed,Passed,Passed
5048,2024-10-28T08:00:00.0/2024-10-28T09:00:00.0,572.7016,325.2962,139.9307,185.3655,331.9751,2024-10-28 08:00:00,2024-10-28 09:00:00,331.9751,0.42150962527008806,1.1356869104269938,65.0700668157187,302,1388.0830416452145,0.5559760008411324,0.5698360448108524,0.23916083551206643,585.0903627276384,Passed,Passed,Passed
5049,2024-10-28T09:00:00.0/2024-10-28T10:00:00.0,791.0592,506.8611,258.8613,247.9998,449.8398,2024-10-28 09:00:00,2024-10-28 10:00:00,449.8398,0.5754521943145093,0.9576393701995995,54.86869420800328,302,1388.0830416452145,0.6345476833213396,0.48928552615302295,0.32407268621827623,798.7754322054972,Passed,Passed,Passed
5050,2024-10-28T10:00:00.0/2024-10-28T11:00:00.0,945.397,641.7913,356.119,285.6723,519.4034,2024-10-28 10:00:00,2024-10-28 11:00:00,519.4034,0.6856308603293702,0.8153263546136531,46.71475904514904,302,1388.0830416452145,0.6743541277016618,0.44511712763946787,0.3741875553672792,951.7125700518174,Passed,Passed,Passed
5051,2024-10-28T11:00:00.0/2024-10-28T12:00:00.0,1025.1893,713.0563,410.3102,302.7461,552.3729,2024-10-28 11:00:00,2024-10-28 12:00:00,552.3729,0.7428137767077276,0.733532894631982,42.02833899642709,302,1388.0830416452145,0.6915577028513025,0.4245753105329832,0.3979393764117342,1031.0872065484318,Passed,Passed,Passed
5052,2024-10-28T12:00:00.0/2024-10-28T13:00:00.0,1024.9924,713.2413,412.0903,301.1511,554.9032,2024-10-28 12:00:00,2024-10-28 13:00:00,554.9032,0.7426343910072966,0.7338007953907087,42.04368857923048,302,1388.0830416452145,0.6919042164182362,0.42222891467445867,0.3997622500612826,1030.8382042997498,Passed,Passed,Passed
5053,2024-10-28T13:00:00.0/2024-10-28T14:00:00.0,944.8148,642.6613,360.612,282.0492,526.3643,2024-10-28 13:00:00,2024-10-28 14:00:00,526.3643,0.6850998443473466,0.8160555725191485,46.75654015347929,302,1388.0830416452145,0.6757916648461069,0.4388769014098095,0.379202312979871,950.9754757723279,Passed,Passed,Passed
5054,2024-10-28T14:00:00.0/2024-10-28T15:00:00.0,790.1163,508.4653,264.6195,243.8458,460.5287,2024-10-28 14:00:00,2024-10-28 15:00:00,460.5287,0.5745993680741287,0.9586817727799231,54.92841947640936,302,1388.0830416452145,0.637500790398966,0.47957215566135974,0.33177316211151314,797.5916385637547,Passed,Passed,Passed
5055,2024-10-28T15:00:00.0/2024-10-28T16:00:00.0,571.4357,326.8756,144.2291,182.6465,343.0811,2024-10-28 15:00:00,2024-10-28 16:00:00,343.0811,0.42039360372809814,1.1369172515787955,65.14056017107822,302,1388.0830416452145,0.5601585320630177,0.55876455752586,0.24716179775049035,583.5412321510914,Passed,Passed,Passed
5056,2024-10-28T16:00:00.0/2024-10-28T17:00:00.0,303.6716,134.3801,39.5604,94.8197,163.7014,2024-10-28 16:00:00,2024-10-28 17:00:00,163.7014,0.24166195279942626,1.3267181231650462,76.01534906087488,302,1388.0830416452145,0.4006002637920218,0.7056081964517068,0.11793343415965532,335.4468584917499,Passed,Passed,Passed
5057,2024-10-28T17:00:00.0/2024-10-28T18:00:00.0,41.0577,11.5693,0.9918,10.5775,11.7178,2024-10-28 17:00:00,2024-10-28 18:00:00,11.7178,0.08464046152008052,1.4860544772584285,85.14464967342774,302,1388.0830416452145,0.09847219338406035,0.9142731193762804,0.008441713966991175,117.4879892730481,Passed,Passed,Passed
5058,2024-10-28T18:00:00.0/2024-10-28T19:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-28 18:00:00,2024-10-28 19:00:00,0.0,,,,302,1388.0830416452145,,,0.0,,Failed,Passed,Failed
5059,2024-10-28T19:00:00.0/2024-10-28T20:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-28 19:00:00,2024-10-28 20:00:00,0.0,,,,302,1388.0830416452145,,,0.0,,Failed,Passed,Failed
5060,2024-10-28T20:00:00.0/2024-10-28T21:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-28 20:00:00,2024-10-28 21:00:00,0.0,,,,302,1388.0830416452145,,,0.0,,Failed,Passed,Failed
5061,2024-10-28T21:00:00.0/2024-10-28T22:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-28 21:00:00,2024-10-28 22:00:00,0.0,,,,302,1388.0830416452145,,,0.0,,Failed,Passed,Failed
5062,2024-10-28T22:00:00.0/2024-10-28T23:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-28 22:00:00,2024-10-28 23:00:00,0.0,,,,302,1388.0830416452145,,,0.0,,Failed,Passed,Failed
5063,2024-10-28T23:00:00.0/2024-10-29T00:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-28 23:00:00,2024-10-29 00:00:00,0.0,,,,302,1388.0830416452145,,,0.0,,Failed,Passed,Failed
5064,2024-10-29T00:00:00.0/2024-10-29T01:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-29 00:00:00,2024-10-29 01:00:00,0.0,,,,303,1388.7664067385904,,,0.0,,Failed,Passed,Failed
5065,2024-10-29T01:00:00.0/2024-10-29T02:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-29 01:00:00,2024-10-29 02:00:00,0.0,,,,303,1388.7664067385904,,,0.0,,Failed,Passed,Failed
5066,2024-10-29T02:00:00.0/2024-10-29T03:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-29 02:00:00,2024-10-29 03:00:00,0.0,,,,303,1388.7664067385904,,,0.0,,Failed,Passed,Failed
5067,2024-10-29T03:00:00.0/2024-10-29T04:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-29 03:00:00,2024-10-29 04:00:00,0.0,,,,303,1388.7664067385904,,,0.0,,Failed,Passed,Failed
5068,2024-10-29T04:00:00.0/2024-10-29T05:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-29 04:00:00,2024-10-29 05:00:00,0.0,,,,303,1388.7664067385904,,,0.0,,Failed,Passed,Failed
5069,2024-10-29T05:00:00.0/2024-10-29T06:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-29 05:00:00,2024-10-29 06:00:00,0.0,,,,303,1388.7664067385904,,,0.0,,Failed,Passed,Failed
5070,2024-10-29T06:00:00.0/2024-10-29T07:00:00.0,39.9316,12.3396,1.6386,10.701,19.7912,2024-10-29 06:00:00,2024-10-29 07:00:00,19.7912,0.08279437325680102,1.4879070692500271,85.25079537570606,303,1388.7664067385904,0.10731762581640653,0.8672080132257123,0.014250920748060208,114.98204424602119,Passed,Passed,Passed
5071,2024-10-29T07:00:00.0/2024-10-29T08:00:00.0,301.106,148.2265,59.1702,89.0563,248.8193,2024-10-29 07:00:00,2024-10-29 08:00:00,248.8193,0.2378039002601486,1.330692063265787,76.24303905668513,303,1388.7664067385904,0.44882565978677497,0.6008122704104867,0.17916569611179803,330.2540680727087,Passed,Passed,Passed
5072,2024-10-29T08:00:00.0/2024-10-29T09:00:00.0,568.3643,354.4924,199.1477,155.3447,477.7034,2024-10-29 08:00:00,2024-10-29 09:00:00,477.7034,0.41688566587552023,1.1407799746913665,65.36187790285616,303,1388.7664067385904,0.6122950710099392,0.4382172932339311,0.34397678233148593,578.9568082187708,Passed,Passed,Passed
5073,2024-10-29T09:00:00.0/2024-10-29T10:00:00.0,786.5342,540.6547,345.0019,195.6528,603.9086,2024-10-29 09:00:00,2024-10-29 10:00:00,603.9086,0.5712816475870687,0.9627297698331927,55.1603526230431,303,1388.7664067385904,0.6814602173991996,0.3618812524888806,0.43485254040543236,793.3767609551951,Passed,Passed,Passed
5074,2024-10-29T10:00:00.0/2024-10-29T11:00:00.0,940.7391,676.051,457.629,218.422,671.2933,2024-10-29 10:00:00,2024-10-29 11:00:00,671.2933,0.6817124496848099,0.8206956103265434,47.02239473662416,303,1388.7664067385904,0.7140835548740692,0.323085092692711,0.4833738033572399,946.7393491777356,Passed,Passed,Passed
5075,2024-10-29T11:00:00.0/2024-10-29T12:00:00.0,1020.4629,746.6575,518.3327,228.3248,701.4155,2024-10-29 11:00:00,2024-10-29 12:00:00,701.4155,0.7389809606431567,0.7392397678289366,42.35531874482892,303,1388.7664067385904,0.7275435249943908,0.3057958970478432,0.5050637001273811,1026.2719333606283,Passed,Passed,Passed
5076,2024-10-29T12:00:00.0/2024-10-29T13:00:00.0,1020.2665,745.9698,518.8923,227.0775,702.3282,2024-10-29 12:00:00,2024-10-29 13:00:00,702.3282,0.7388174075880762,0.7394824944160713,42.36922595384735,303,1388.7664067385904,0.7270343386932724,0.3044057547637987,0.5057209020841475,1026.0447963720133,Passed,Passed,Passed
5077,2024-10-29T13:00:00.0/2024-10-29T14:00:00.0,940.1588,674.4456,459.0508,215.3949,673.8554,2024-10-29 13:00:00,2024-10-29 14:00:00,673.8554,0.6812302758128821,0.8213544575529332,47.060143902040195,303,1388.7664067385904,0.7128920671499595,0.3193658613830382,0.485218678051478,946.0697223021951,Passed,Passed,Passed
5078,2024-10-29T14:00:00.0/2024-10-29T15:00:00.0,785.595,538.3749,346.1356,192.2393,606.5881,2024-10-29 14:00:00,2024-10-29 15:00:00,606.5881,0.5706270861561578,0.9635270609251778,55.206034037657226,303,1388.7664067385904,0.6793650781706467,0.3570732959504612,0.4367819505546112,792.4677280287992,Passed,Passed,Passed
5079,2024-10-29T15:00:00.0/2024-10-29T16:00:00.0,567.1052,351.0307,196.729,154.3016,472.7886,2024-10-29 15:00:00,2024-10-29 16:00:00,472.7886,0.41610373008147833,1.141640059418516,65.4111571277455,303,1388.7664067385904,0.6074552480498867,0.4395672515252939,0.3404378142399823,577.8708820557789,Passed,Passed,Passed
5080,2024-10-29T16:00:00.0/2024-10-29T17:00:00.0,299.575,146.0837,57.9758,88.1079,244.7854,2024-10-29 16:00:00,2024-10-29 17:00:00,244.7854,0.23684337382866785,1.3316808384150907,76.29969169962764,303,1388.7664067385904,0.44413123603652443,0.6031329984111848,0.17626103195774978,328.92012123188374,Passed,Passed,Passed
5081,2024-10-29T17:00:00.0/2024-10-29T18:00:00.0,39.0521,11.9272,1.5473,10.3799,18.9062,2024-10-29 17:00:00,2024-10-29 18:00:00,18.9062,0.08184087759570935,1.488863811994235,85.30561269702895,303,1388.7664067385904,0.10493950741535761,0.870271312629955,0.013613664550253441,113.65786150292608,Passed,Passed,Passed
5082,2024-10-29T18:00:00.0/2024-10-29T19:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-29 18:00:00,2024-10-29 19:00:00,0.0,,,,303,1388.7664067385904,,,0.0,,Failed,Passed,Failed
5083,2024-10-29T19:00:00.0/2024-10-29T20:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-29 19:00:00,2024-10-29 20:00:00,0.0,,,,303,1388.7664067385904,,,0.0,,Failed,Passed,Failed
5084,2024-10-29T20:00:00.0/2024-10-29T21:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-29 20:00:00,2024-10-29 21:00:00,0.0,,,,303,1388.7664067385904,,,0.0,,Failed,Passed,Failed
5085,2024-10-29T21:00:00.0/2024-10-29T22:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-29 21:00:00,2024-10-29 22:00:00,0.0,,,,303,1388.7664067385904,,,0.0,,Failed,Passed,Failed
5086,2024-10-29T22:00:00.0/2024-10-29T23:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-29 22:00:00,2024-10-29 23:00:00,0.0,,,,303,1388.7664067385904,,,0.0,,Failed,Passed,Failed
5087,2024-10-29T23:00:00.0/2024-10-30T00:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-29 23:00:00,2024-10-30 00:00:00,0.0,,,,303,1388.7664067385904,,,0.0,,Failed,Passed,Failed
5088,2024-10-30T00:00:00.0/2024-10-30T01:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-30 00:00:00,2024-10-30 01:00:00,0.0,,,,304,1389.4433219758919,,,0.0,,Failed,Passed,Failed
5089,2024-10-30T01:00:00.0/2024-10-30T02:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-30 01:00:00,2024-10-30 02:00:00,0.0,,,,304,1389.4433219758919,,,0.0,,Failed,Passed,Failed
5090,2024-10-30T02:00:00.0/2024-10-30T03:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-30 02:00:00,2024-10-30 03:00:00,0.0,,,,304,1389.4433219758919,,,0.0,,Failed,Passed,Failed
5091,2024-10-30T03:00:00.0/2024-10-30T04:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-30 03:00:00,2024-10-30 04:00:00,0.0,,,,304,1389.4433219758919,,,0.0,,Failed,Passed,Failed
5092,2024-10-30T04:00:00.0/2024-10-30T05:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-30 04:00:00,2024-10-30 05:00:00,0.0,,,,304,1389.4433219758919,,,0.0,,Failed,Passed,Failed
5093,2024-10-30T05:00:00.0/2024-10-30T06:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-30 05:00:00,2024-10-30 06:00:00,0.0,,,,304,1389.4433219758919,,,0.0,,Failed,Passed,Failed
5094,2024-10-30T06:00:00.0/2024-10-30T07:00:00.0,37.958,11.9879,1.8202,10.1677,22.6872,2024-10-30 06:00:00,2024-10-30 07:00:00,22.6872,0.08023026199795479,1.490479742225654,85.39819867927685,304,1389.4433219758919,0.1075385225030657,0.8481635649279691,0.016328265889778874,111.47540175343445,Passed,Passed,Passed
5095,2024-10-30T07:00:00.0/2024-10-30T08:00:00.0,297.0284,149.6958,65.3561,84.3398,279.5506,2024-10-30 07:00:00,2024-10-30 08:00:00,279.5506,0.23378951789049998,1.3348229294916736,76.47972025716156,304,1389.4433219758919,0.4608331838670961,0.5634079246044311,0.20119611615568328,324.8372843809185,Passed,Passed,Passed
5096,2024-10-30T08:00:00.0/2024-10-30T09:00:00.0,564.051,356.3196,212.5421,143.7775,514.3991,2024-10-30 08:00:00,2024-10-30 09:00:00,514.3991,0.4131852096941849,1.1448472850759879,65.59491762186471,304,1389.4433219758919,0.6206605031893584,0.4035071323609479,0.37021956337771744,574.0974303487938,Passed,Passed,Passed
5097,2024-10-30T09:00:00.0/2024-10-30T10:00:00.0,782.0282,542.9655,364.9877,177.9778,642.9664,2024-10-30 09:00:00,2024-10-30 10:00:00,642.9664,0.5676621671054661,0.9671329816141043,55.41263807439162,304,1389.4433219758919,0.688400930690539,0.32778841381266394,0.4627510815523255,788.7344072230527,Passed,Passed,Passed
5098,2024-10-30T10:00:00.0/2024-10-30T11:00:00.0,936.0968,679.4244,483.0956,196.3288,712.5355,2024-10-30 10:00:00,2024-10-30 11:00:00,712.5355,0.6779951314706425,0.8257646008529278,47.312826500177785,304,1389.4433219758919,0.7212299091048837,0.28896342256769114,0.5128208461117517,942.0358077540511,Passed,Passed,Passed
5099,2024-10-30T11:00:00.0/2024-10-30T12:00:00.0,1015.7502,751.5615,548.1146,203.4469,745.5314,2024-10-30 11:00:00,2024-10-30 12:00:00,745.5314,0.7351998856117932,0.7448348113321017,42.67589112375237,304,1389.4433219758919,0.7357296490304083,0.2706989381441173,0.5365684142767326,1021.5185713807456,Passed,Passed,Passed
5100,2024-10-30T12:00:00.0/2024-10-30T13:00:00.0,1015.5544,752.6575,552.5846,200.0729,751.8118,2024-10-30 12:00:00,2024-10-30 13:00:00,751.8118,0.735003893261585,0.7451239040857734,42.692454918425575,304,1389.4433219758919,0.7369990334609307,0.26582197081673936,0.5410884978963141,1021.2462511185905,Passed,Passed,Passed
5101,2024-10-30T13:00:00.0/2024-10-30T14:00:00.0,935.5186,682.9879,494.7574,188.2305,730.3687,2024-10-30 13:00:00,2024-10-30 14:00:00,730.3687,0.6774077257144234,0.8265634259697338,47.35859580793981,304,1389.4433219758919,0.725641359817622,0.275598586739238,0.5256556265723464,941.2196407487822,Passed,Passed,Passed
5102,2024-10-30T14:00:00.0/2024-10-30T15:00:00.0,781.0933,548.0222,379.4719,168.5503,669.3736,2024-10-30 14:00:00,2024-10-30 15:00:00,669.3736,0.5669059849387547,0.9680512109606974,55.465248740576456,304,1389.4433219758919,0.6957388805634185,0.30756108055476583,0.48175667867337035,787.6837349613182,Passed,Passed,Passed
5103,2024-10-30T15:00:00.0/2024-10-30T16:00:00.0,562.7994,358.3735,217.5966,140.7769,527.3741,2024-10-30 15:00:00,2024-10-30 16:00:00,527.3741,0.4126038802436448,1.145485562384585,65.6314882178063,304,1389.4433219758919,0.6251176259282535,0.3928217348659988,0.3795578356158024,573.2897060258729,Passed,Passed,Passed
5104,2024-10-30T16:00:00.0/2024-10-30T17:00:00.0,295.5093,148.8042,64.6008,84.2034,276.7332,2024-10-30 16:00:00,2024-10-30 17:00:00,276.7332,0.2334407291933169,1.3351816441303586,76.50027309200777,304,1389.4433219758919,0.4587728645898636,0.5658670924610999,0.19916839760434762,324.3526622548368,Passed,Passed,Passed
5105,2024-10-30T17:00:00.0/2024-10-30T18:00:00.0,37.1075,11.6077,1.6862,9.9215,21.1373,2024-10-30 17:00:00,2024-10-30 18:00:00,21.1373,0.0797736702417054,1.4909378022029824,85.42444358274163,304,1389.4433219758919,0.10472389000961169,0.854734357366231,0.015212783181354375,110.8409933868445,Passed,Passed,Passed
5106,2024-10-30T18:00:00.0/2024-10-30T19:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-30 18:00:00,2024-10-30 19:00:00,0.0,,,,304,1389.4433219758919,,,0.0,,Failed,Passed,Failed
5107,2024-10-30T19:00:00.0/2024-10-30T20:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-30 19:00:00,2024-10-30 20:00:00,0.0,,,,304,1389.4433219758919,,,0.0,,Failed,Passed,Failed
5108,2024-10-30T20:00:00.0/2024-10-30T21:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-30 20:00:00,2024-10-30 21:00:00,0.0,,,,304,1389.4433219758919,,,0.0,,Failed,Passed,Failed
5109,2024-10-30T21:00:00.0/2024-10-30T22:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-30 21:00:00,2024-10-30 22:00:00,0.0,,,,304,1389.4433219758919,,,0.0,,Failed,Passed,Failed
5110,2024-10-30T22:00:00.0/2024-10-30T23:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-30 22:00:00,2024-10-30 23:00:00,0.0,,,,304,1389.4433219758919,,,0.0,,Failed,Passed,Failed
5111,2024-10-30T23:00:00.0/2024-10-31T00:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-30 23:00:00,2024-10-31 00:00:00,0.0,,,,304,1389.4433219758919,,,0.0,,Failed,Passed,Failed
5112,2024-10-31T00:00:00.0/2024-10-31T01:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-31 00:00:00,2024-10-31 01:00:00,0.0,,,,305,1390.1135867725252,,,0.0,,Failed,Passed,Failed
5113,2024-10-31T01:00:00.0/2024-10-31T02:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-31 01:00:00,2024-10-31 02:00:00,0.0,,,,305,1390.1135867725252,,,0.0,,Failed,Passed,Failed
5114,2024-10-31T02:00:00.0/2024-10-31T03:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-31 02:00:00,2024-10-31 03:00:00,0.0,,,,305,1390.1135867725252,,,0.0,,Failed,Passed,Failed
5115,2024-10-31T03:00:00.0/2024-10-31T04:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-31 03:00:00,2024-10-31 04:00:00,0.0,,,,305,1390.1135867725252,,,0.0,,Failed,Passed,Failed
5116,2024-10-31T04:00:00.0/2024-10-31T05:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-31 04:00:00,2024-10-31 05:00:00,0.0,,,,305,1390.1135867725252,,,0.0,,Failed,Passed,Failed
5117,2024-10-31T05:00:00.0/2024-10-31T06:00:00.0,0.0,0.0,0.0,0.0,0.0,2024-10-31 05:00:00,2024-10-31 06:00:00,0.0,,,,305,1390.1135867725252,,,0.0,,Failed,Passed,Failed
5118,2024-10-31T06:00:00.0/2024-10-31T07:00:00.0,36.0421,10.4265,0.995,9.4315,12.682,2024-10-31 06:00:00,2024-10-31 07:00:00,12.682,0.07845765652105353,1.4922579541121743,85.50008271545445,305,1390.1135867725252,0.0955989071418512,0.9045700858389679,0.009122995502435336,109.06505431624853,Passed,Passed,Passed
5119,2024-10-31T07:00:00.0/2024-10-31T08:00:00.0,292.9831,133.8894,43.1285,90.7609,184.8598,2024-10-31 07:00:00,2024-10-31 08:00:00,184.8598,0.2333038334997657,1.3353224272018045,76.50833936782851,305,1390.1135867725252,0.41283264526397884,0.6778796529075491,0.1329817949835275,324.3188287941393,Passed,Passed,Passed
5120,2024-10-31T08:00:00.0/2024-10-31T09:00:00.0,559.764,328.9354,155.8475,173.0879,379.0678,2024-10-31 08:00:00,2024-10-31 09:00:00,379.0678,0.4111335755767175,1.1470990777892722,65.72393584067422,305,1390.1135867725252,0.5755424767581417,0.5262063614922565,0.27268836417899833,571.5223693875638,Passed,Passed,Passed
5121,2024-10-31T09:00:00.0/2024-10-31T10:00:00.0,777.5438,512.3359,285.997,226.3389,506.496,2024-10-31 09:00:00,2024-10-31 10:00:00,506.496,0.5646579637351531,0.9707775581397096,55.62145692742126,305,1390.1135867725252,0.6527081608492672,0.441778333316092,0.3643558374074663,784.9387072675441,Passed,Passed,Passed
5122,2024-10-31T10:00:00.0/2024-10-31T11:00:00.0,931.4728,647.6495,390.9726,256.6769,579.6897,2024-10-31 10:00:00,2024-10-31 11:00:00,579.6897,0.6744515212190245,0.8305747518307046,47.58842785002512,305,1390.1135867725252,0.6907788116572336,0.3963206950673165,0.4170088728834639,937.5642232659641,Passed,Passed,Passed
5123,2024-10-31T11:00:00.0/2024-10-31T12:00:00.0,1011.0543,718.8893,449.2519,269.6374,614.1984,2024-10-31 11:00:00,2024-10-31 12:00:00,614.1984,0.7314442694738378,0.7503587711398952,42.992390706938835,305,1390.1135867725252,0.7070180310549847,0.3750749941611316,0.4418332471852215,1016.7906169624861,Passed,Passed,Passed
5124,2024-10-31T12:00:00.0/2024-10-31T13:00:00.0,1010.8593,719.967,453.3392,266.6279,619.9529,2024-10-31 12:00:00,2024-10-31 13:00:00,619.9529,0.7312476480068082,0.7506470695989458,43.00890899188256,305,1390.1135867725252,0.7082683261006494,0.3703335013965918,0.4459728369674928,1016.5172907897171,Passed,Passed,Passed
5125,2024-10-31T13:00:00.0/2024-10-31T14:00:00.0,930.8971,650.1567,400.4879,249.6688,594.3044,2024-10-31 13:00:00,2024-10-31 14:00:00,594.3044,0.6738767204146562,0.8313530014879911,47.633018270795134,305,1390.1135867725252,0.6940444740145508,0.38401326941643454,0.4275221864278135,936.7651848581238,Passed,Passed,Passed
5126,2024-10-31T14:00:00.0/2024-10-31T15:00:00.0,776.6138,515.0216,295.9685,219.0531,524.6645,2024-10-31 14:00:00,2024-10-31 15:00:00,524.6645,0.5641100169727513,0.9714413238094164,55.65948789888113,305,1390.1135867725252,0.6567670317264848,0.42532798624368373,0.3774256326910175,784.1769990283015,Passed,Passed,Passed
